cad0,cad1,cad2,cad3,cad4,cad5,cad6,cad7,cad8,cad9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,y
0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,-169
0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,62
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,254
0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,-39
0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,125
0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,-75
0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-98
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,-68
0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,140
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,-165
0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,112
0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,-41
0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,-16
0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,140
0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,118
0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,-15
0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,-174
0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,-20
0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,15
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-149
0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,-141
0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0
0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,2
0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,62
0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,43
0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-196
0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,217
0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-264
0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,-20
0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,69
0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,-174
0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,-10
0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,107
0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,97
0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,-114
0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,182
0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,-92
0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,25
0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,-35
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,171
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,153
0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,-65
0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,-227
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,-219
0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,-40
0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,-26
0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,121
0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,137
0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,256
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,-403
0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,-189
0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,-18
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,-371
0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,-85
0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,234
0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,27
0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,121
0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,67
0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,-77
0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,-223
0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,-165
0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,40
0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,215
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-144
0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,205
0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,-13
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,-238
0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,-96
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,-128
0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,-37
0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,26
0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,153
0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,14
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,-13
0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,39
0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,-91
0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,172
0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,-140
0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,191
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,233
0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,-48
0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,-128
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,-78
0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,105
0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,29
0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,-157
0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,-155
0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,21
0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,85
0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,-240
0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,129
0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,3
0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,22
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,41
0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,181
0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,27
0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,-359
0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,149
0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,-45
0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,125
0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,129
0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,208
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,242
0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,-47
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,-89
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,-100
0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,136
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,143
0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,-39
0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,-238
0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,-28
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-234
0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,189
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,103
0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,43
0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,141
0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,16
0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-165
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,144
0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,-229
0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,-65
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,-163
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,186
0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,37
0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,-165
0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,-123
0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,-196
0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,58
0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,33
0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,330
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-2
0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,57
0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,-11
0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,-105
0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,3
0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,80
0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,-6
0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,-5
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,-102
0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,6
0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,-96
0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,164
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,166
0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,76
0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,-250
0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,75
0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,49
0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,-59
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,-93
0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,-37
0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,20
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,125
0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,75
0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,9
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,-131
0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,-47
0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,-123
0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,-60
0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,-58
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3
0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,175
0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,54
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,-54
0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,230
0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,60
0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,3
0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,-94
0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,62
0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,-55
0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,-91
0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,84
0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,-25
0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,133
0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,-61
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,-176
0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,-84
0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,-87
0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,149
0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,-6
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,196
0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,-45
0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,71
0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,-405
0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,172
0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,-59
0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,-56
0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,165
0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,94
0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,-85
0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,73
0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,120
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,-47
0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,43
0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,-111
0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,31
0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,-96
0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,-58
0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,119
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,158
0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,-13
0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,124
0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,-225
0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,-326
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,-120
0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,112
0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,-12
0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,-194
0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,88
0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-101
0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,4
0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,-76
0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,53
0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,141
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,-83
0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,91
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,-10
0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,25
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,-88
0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,-132
0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,-26
0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,53
0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,-135
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,23
0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,-182
0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,52
0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,-211
0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,18
0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,-53
0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,223
0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,164
0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,225
0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,61
0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,34
0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,146
0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,59
0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,214
0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,36
0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,103
0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-72
0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,136
0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,59
0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,-246
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,78
0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,-55
0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,-66
0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,112
0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,-127
0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,95
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,109
0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,-30
0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,106
0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,-88
0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,172
0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,-38
0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,15
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-357
0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,-32
0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,141
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,73
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,112
0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,84
0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,-82
0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,-57
0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,-57
0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,109
0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,150
0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,-121
0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,-222
0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,-63
0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,-78
0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,93
0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,188
0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,-258
0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,72
0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,-93
0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,245
0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,173
0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,229
0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,16
0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,-160
0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,156
0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,134
0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,-7
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-155
0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,-138
0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,-146
0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1
0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,221
0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,-156
0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,320
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,-322
0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,191
0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,144
0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,-128
0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,60
0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,-235
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,79
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,-142
0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,-40
0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,-4
0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,28
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,-26
0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,98
0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,43
0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,-16
0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,100
0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,-159
0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,-85
0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,172
0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,64
0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,78
0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,-242
0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,-10
0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,83
0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,-150
0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,34
0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,-96
0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,-42
0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,77
0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,35
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,-159
0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,172
0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,-7
0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,41
0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,-12
0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,-238
